,Filename,Speaker,AgeGroup,Sex,Year,Annotator,Word,WordStart,WordEnd,PhraseStart,PhraseEnd,SpeakingRate,VOTStart,VOTEnd,VOT,Phone,Voicing,X.closureStart,VotCorrectionMark,PhrasePosition,FollowingVowel,PrecedingSegment,PredVOTStart,PredVOTEnd,PredVOT,ErrorVOT,ErrorVOTStart,ErrorVOTEnd,WordsFromRightEdge,SegmentsFromRightEdge,TimeFromRightEdge,WordsInPhrase,SegmentsInPhrase,SyllablesInPhrase,VoicingPrediction,ClosureAccuracy,VoicingAccuracy,CorrectionText,ClosureDur,VoicingDur,ClosureEnd,VoicingStart,VoicingEnd,VoicingStart.1,VoicingEnd.1,PercentVoicing,SyllablesFromRightEdge,PhraseDuration,VoicingClosureCorrectionCode,LocalSpeakingRate
4058,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,bed,547.022,547.302,545.962,547.302,5.9701492537312,547.032,547.037,0.004999999999995,b,voiced,-,neg,Medial,E,@,547.032,547.037,0.004999999999995,0,0,0,0,2,0.264999999999986,6,19,8,-,-,-,-,-,-,-,-,-,-,-,-,1,1.34000000000003,-,5.9701492537312
4059,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,Beg,1419.016,1419.5105,1413.245,1420.005,1.47928994082835,1418.966,1418.975,0.009000000000015,b,voiced,-,7,Medial,E,t,1418.966,1418.975,0.009000000000015,0,0,0,1,6,1.0300000000002,7,28,10,-,-,-,-,-,-,-,-,-,-,-,-,3,6.76000000000022,-,1.47928994082835
4060,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,big,802.93643,803.38171,800.71,809.68,2.78706800445934,802.89138,802.90138,0.009999999999991,b,voiced,-,neg,Medial,I,1,802.89138,802.90138,0.009999999999991,0,0,0,16,51,6.77861999999993,22,63,25,-,-,-,-,-,-,-,-,-,-,-,-,20,8.96999999999991,-,2.78706800445934
4061,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,board,425.439,425.869,424.449,425.869,3.52112676056334,425.4998,425.51333,0.013530000000003,b,voiced,-,2b,Medial,$,N,425.505,425.51,0.004999999999995,-0.008530000000007,0.005200000000002,-0.003330000000005,0,2,0.355670000000032,4,12,5,-,-,-,-,-,-,-,-,-,-,-,- ,1,1.42000000000002,-,3.52112676056334
4062,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,Bob,1281.949,1282.531,1280.785,1284.84,1.23304562268809,1282.042,1282.05742,0.015420000000177,b,voiced,1281.9491,2c,Medial,Q,i,1282.042,1282.063,0.021000000000186,0.005580000000009,0,0.005580000000009,3,6,2.78257999999983,6,10,5,voicing throughout closure,X,,X,0.093,0.093,1282.0421,1281.9491,1282.0421,1281.9491,1282.0421,-1,3,4.05499999999984,X,1.23304562268809
4063,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,Bobbies,1260.3815,1260.91967,1255.645,1261.996,2.20437726342304,1260.3705,1260.3775,0.007000000000062,b,voiced,-,1,Medial,Q,d,1260.3705,1260.3775,0.007000000000062,0,0,0,2,11,1.61850000000004,12,43,14,-,-,-,-,-,-,-,-,-,-,-,-,4,6.35100000000011,-,2.20437726342304
4064,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,bought,684.188,684.428,682.728,685.328,3.07692307692305,684.266,684.273,0.007000000000062,b,voiced,684.1881,1,Medial,$,i,684.266,684.273,0.007000000000062,0,0,0,3,8,1.05499999999995,8,17,8,voicing throughout closure,3,1,31,0.078,0.078,684.2661,684.1881,684.2661,684.1881,684.2661,100,4,2.60000000000002,31,3.07692307692305
4065,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,boys,295.944,296.374,295.544,296.674,4.42477876106196,296.043,296.068,0.024999999999977,b,voiced,-,2a,Medial,4,t,296.043,296.068,0.024999999999977,0,0,0,2,6,0.605999999999995,5,12,5,-,-,-,-,-,-,-,-,-,-,-,- ,3,1.13,-,4.42477876106196
4066,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,break,57.362,57.692,56.792,59.262,3.64372469635628,57.313,57.318,0.004999999999995,b,voiced,-,6,Medial,1,1,57.313,57.318,0.004999999999995,0,0,0,4,18,1.944,8,26,9,-,-,-,-,-,-,-,-,-,-,-,-,6,2.47,-,3.64372469635628
4067,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,breakfast,58.062,59.002,56.792,59.262,3.64372469635628,58.156,58.161,0.005000000000003,b,voiced,-,x,Medial,E,r,58.156,58.161,0.005000000000003,0,0,0,1,9,1.101,8,26,9,-,-,-,-,-,-,-,-,-,-,-,-,3,2.47,-,3.64372469635628
4068,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,broke,161.252,161.602,160.412,162.192,4.49438202247191,161.327,161.336,0.009000000000015,b,voiced,-,x,Medial,5,z,161.327,161.336,0.009000000000015,0,0,0,3,10,0.855999999999995,8,22,8,-,-,-,-,-,-,-,-,-,-,-,-,4,1.78,-,4.49438202247191
4069,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,but,579.263,579.433,577.493,579.433,5.67010309278368,579.213,579.252,0.038999999999987,b,voiced,-,neg,Medial,V,s,579.213,579.252,0.038999999999987,0,0,0,0,2,0.18100000000004,10,27,11,-,-,-,-,-,-,-,-,-,-,-,-,1,1.93999999999994,-,5.67010309278368
4070,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,but,792.86485,793.21339,789.728,794.259,3.97263297285362,792.85381,792.86181,0.008000000000038,b,voiced,-,5,Medial,V,m,792.85381,792.86181,0.008000000000038,0,0,0,3,13,1.39719000000002,13,44,18,-,-,-,-,-,-,-,-,-,-,-,-,6,4.53100000000006,-,3.97263297285362
4071,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,but,882.54525,883.005,874.337,886.27,2.68163915193162,882.54125,882.55125,0.009999999999991,b,voiced,-,neg,Medial,V,s,882.54125,882.55125,0.009999999999991,0,0,0,8,32,3.71875,25,93,32,-,-,-,-,-,-,-,-,-,-,-,-,10,11.933,-,2.68163915193162
4072,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,But,173.006,173.256,173.006,173.626,3.22580645161288,173.003,173.008,0.005000000000024,b,voiced,-,y,Initial,V,m,173.003,173.008,0.005000000000024,0,0,0,1,5,0.617999999999995,2,6,2,-,-,-,-,-,-,-,-,-,-,-,-,2,0.620000000000005,-,3.22580645161288
4073,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,butter,655.012,655.322,654.342,655.322,4.08163265306115,655.03622,655.057,0.020780000000059,b,voiced,-,2d,Medial,V,S,655.052,655.057,0.004999999999995,-0.015780000000063,0.015780000000063,0,0,3,0.264999999999986,3,12,4,-,-,-,-,-,-,-,-,-,-,-,- ,2,0.980000000000018,-,4.08163265306115
4074,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,D,730.59288,730.93112,727.887,733.637,4,730.64288,730.68088,0.038000000000011,d,voiced,-,neg,Medial,i,z,730.64288,730.68088,0.038000000000011,0,0,0,8,37,2.95611999999994,17,63,23,-,-,-,-,-,-,-,-,-,-,-,-,13,5.75,-,4
4075,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,dance,316.243,317.003,315.993,317.003,2.970297029703,316.33,316.381,0.050999999999988,d,voiced,-,neg,Medial,#,@,316.33,316.381,0.050999999999988,0,0,0,0,3,0.622000000000014,2,8,3,-,-,-,-,-,-,-,-,-,-,-,-,1,1.00999999999999,-,2.970297029703
4076,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,dance,323.805,324.255,323.545,325.095,4.51612903225803,323.867,323.878,0.010999999999967,d,voiced,-,1,Medial,#,l,323.867,323.878,0.010999999999967,0,0,0,3,14,1.21700000000004,5,18,7,-,-,-,-,-,-,-,-,-,-,-,- ,6,1.55000000000001,-,4.51612903225803
4077,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,dance,803.38171,803.827,800.71,809.68,2.78706800445934,803.40369,803.40869,0.004999999999995,d,voiced,-,neg,Medial,#,g,803.40369,803.40869,0.004999999999995,0,0,0,15,48,6.27130999999997,22,63,25,-,-,-,-,-,-,-,-,-,-,-,-,19,8.96999999999991,-,2.78706800445934
4078,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,dances,259.256,259.966,258.286,260.166,3.72340425531916,259.31594,259.33194,0.015999999999963,d,voiced,259.2561,1,Medial,#,@,259.31594,259.33194,0.015999999999963,0,0,0,1,8,0.834060000000022,6,19,7,voicing until: 259.30,2,2e,22e,0.0599,0.0599,259.316,259.2561,259.304,259.2561,259.304,100,3,1.88,22e,3.72340425531916
4079,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,dances,301.434,302.024,301.364,302.944,3.79746835443028,301.51771,301.534,0.01628999999997,d,voiced,301.4341,2b,Medial,#,i,301.525,301.534,0.009000000000015,-0.007289999999955,0.007289999999955,0,3,14,1.41000000000003,5,17,6,voicing throughout closure,1,1,11,0.0837,0.0837,301.5178,301.4341,301.5178,301.4341,301.5178,100,5,1.58000000000004,11,3.79746835443028
4080,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,dancing,285.211,285.51667,282.46,286.128,3.54416575790621,285.172,285.297,0.125,d,voiced,-,3,Medial,#,t,285.172,285.297,0.125,0,0,0,2,10,0.83099999999996,12,31,13,-,-,-,-,-,-,-,-,-,-,-,-,4,3.66800000000001,-,3.54416575790621
4081,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,dancing,329.639,330.229,328.669,330.229,3.2051282051282,329.68726,329.704,0.016740000000027,d,voiced,329.6391,2a,Medial,#,8,329.694,329.704,0.009999999999991,-0.006740000000036,0.006740000000036,0,0,5,0.524999999999977,4,17,5,voicing throughout closure,X,,X,0.0483,0.0483,329.6874,329.6391,329.6874,329.6391,329.6874,-1,2,1.56,X,3.2051282051282
4082,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,days,90.008,90.428,88.918,91.528,2.68199233716475,90.064,90.073,0.009,d,voiced,90.0081,1,Medial,1,i,90.064,90.073,0.009,0,0,0,1,9,1.45500000000001,5,18,7,voicing throughout closure,1,1,11,0.056,0.056,90.0641,90.0081,90.0641,90.0081,90.0641,100,3,2.61,11,2.68199233716475
4083,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,days,367.813,368.333,367.043,368.333,3.875968992248,367.86334,367.876,0.012659999999983,d,voiced,-,2b,Medial,1,m,367.87,367.876,0.005999999999972,-0.006660000000011,0.006660000000011,0,0,2,0.45700000000005,4,14,5,-,-,-,-,-,-,-,-,-,-,-,- ,1,1.29000000000002,-,3.875968992248
4084,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,days,636.202,636.562,635.472,637.052,3.16455696202523,636.27001,636.289,0.018990000000031,d,voiced,636.2021,2d,Medial,1,z,636.279,636.289,0.009999999999991,-0.00899000000004,0.00899000000004,0,1,5,0.763000000000034,5,12,5,voicing throughout closure,1,1,11,0.068,0.068,636.2701,636.2021,636.2701,636.2021,636.2701,100,2,1.58000000000004,11,3.16455696202523
4085,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,days,786.864,787.215,783.354,787.215,3.62600362600364,786.821,786.826,0.004999999999995,d,voiced,-,neg,Medial,1,z,786.821,786.826,0.004999999999995,0,0,0,0,2,0.38900000000001,11,32,14,-,-,-,-,-,-,-,-,-,-,-,-,1,3.86099999999999,-,3.62600362600364
4086,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,days,1324.2475,1324.522,1322.326,1324.522,4.09836065573787,1324.2065,1324.2165,0.009999999999991,d,voiced,-,neg,Medial,1,z,1324.2065,1324.2165,0.009999999999991,0,0,0,0,2,0.305499999999938,8,21,9,-,-,-,-,-,-,-,-,-,-,-,-,1,2.19599999999991,-,4.09836065573787
4087,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,didn't,96.513,96.883,95.603,97.983,4.20168067226889,96.571,96.581,0.010000000000005,d,voiced,96.5131,1,Medial,I,i,96.571,96.581,0.010000000000005,0,0,0,3,13,1.402,7,24,10,voicing throughout closure,3,1,31,0.058,0.058,96.5711,96.5131,96.5711,96.5131,96.5711,100,6,2.38000000000001,31,4.20168067226889
4088,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,didn't,374.827,375.077,373.137,376.513,3.55450236966827,374.866,374.87821,0.012210000000039,d,voiced,374.8271,1,Medial,I,i,374.866,374.878,0.012000000000001,-0.000210000000038,0,-0.000210000000038,3,13,1.63478999999995,10,27,12,voicing throughout closure,1,1,11,0.039,0.039,374.8661,374.8271,374.8661,374.8271,374.8661,100,6,3.37599999999998,11,3.55450236966827
4089,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,dinner,67.636,67.976,66.816,68.686,4.81283422459892,67.73,67.741,0.010999999999996,d,voiced,67.6361,1,Medial,I,@,67.73,67.741,0.010999999999996,0,0,0,2,10,0.945000000000007,7,23,9,voicing throughout closure,X,,X,0.094,0.094,67.7301,67.6361,67.7301,67.6361,67.7301,-1,4,1.87,X,4.81283422459892
4090,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,don't,577.683,577.853,577.493,579.433,5.67010309278368,577.737,577.747,0.009999999999991,d,voiced,577.6831,1,Medial,5,2,577.737,577.747,0.009999999999991,0,0,0,7,24,1.68600000000004,10,27,11,voicing throughout closure,2,1,21,0.054,0.054,577.7371,577.6831,577.7371,577.6831,577.7371,100,9,1.93999999999994,21,5.67010309278368
4091,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,done,395.226,395.476,393.766,396.516,3.63636363636364,395.26945,395.28273,0.013280000000009,d,voiced,395.2261,2a,Medial,V,z,395.279,395.287,0.007999999999981,-0.005280000000027,0.00954999999999,0.004269999999963,3,12,1.23327,8,25,10,voicing throughout closure,3,1,31,0.0435,0.0435,395.2696,395.2261,395.2696,395.2261,395.2696,100,4,2.75,31,3.63636363636364
4092,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,done,400.243,400.513,399.473,400.693,3.27868852459024,400.291,400.30672,0.015719999999988,d,voiced,400.2431,2a,Medial,V,i,400.291,400.301,0.009999999999991,-0.005719999999997,0,-0.005719999999997,1,5,0.386279999999999,4,10,4,voicing throughout closure,1,1,11,0.048,0.048,400.2911,400.2431,400.2911,400.2431,400.2911,100,2,1.21999999999997,11,3.27868852459024
4093,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,done,434.483,434.943,434.243,435.473,6.50406504065031,434.538,434.547,0.009000000000015,d,voiced,434.4831,1,Medial,V,i,434.538,434.547,0.009000000000015,0,0,0,4,12,0.925999999999988,7,18,8,voicing throughout closure,3,1,31,0.055,0.055,434.5381,434.4831,434.5381,434.4831,434.5381,100,6,1.23000000000002,31,6.50406504065031
4094,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,done,921.81457,922.20043,920.657,923.358,2.59163272861912,921.78356,921.78956,0.006000000000085,d,voiced,-,neg,Medial,V,1,921.78356,921.78956,0.006000000000085,0,0,0,3,10,1.5684399999999,7,17,7,-,-,-,-,-,-,-,-,-,-,-,-,4,2.70099999999991,-,2.59163272861912
4095,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,down,202.466,202.906,202.116,202.906,2.53164556962028,202.514,202.53114,0.017139999999984,d,voiced,-,2b,Medial,6,b,202.514,202.526,0.012000000000001,-0.005139999999983,0,-0.005139999999983,0,2,0.374860000000012,2,7,2,-,-,-,-,-,-,-,-,-,-,-,- ,1,0.789999999999992,-,2.53164556962028
4096,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,down,370.5,370.78,370.3,372.11,3.86740331491712,370.579,370.592,0.012999999999977,d,voiced,-,1,Medial,6,t,370.579,370.592,0.012999999999977,0,0,0,4,14,1.51800000000003,6,18,7,-,-,-,-,-,-,-,-,-,-,-,-,6,1.81,-,3.86740331491712
4097,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,down,413.463,413.793,412.893,414.963,5.31400966183562,413.514,413.523,0.009000000000015,d,voiced,-,7,Medial,6,5,413.514,413.523,0.009000000000015,0,0,0,5,16,1.44,10,27,11,-,-,-,-,-,-,-,-,-,-,-,-,7,2.07000000000005,-,5.31400966183562
4098,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,down,677.804,678.134,677.004,678.444,4.16666666666684,677.903,677.913,0.009999999999991,d,voiced,677.8041,1,Medial,6,@,677.903,677.913,0.009999999999991,0,0,0,1,5,0.530999999999949,5,15,6,voicing throughout closure,X,,X,0.099,0.099,677.9031,677.8041,677.9031,677.8041,677.9031,-1,2,1.43999999999994,X,4.16666666666684
4099,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,draw,165.496,165.696,163.586,166.226,4.92424242424245,165.535,165.559,0.024000000000001,d,voiced,-,x,Medial,$,d,165.535,165.559,0.024000000000001,0,0,0,2,7,0.667000000000002,13,36,13,-,-,-,-,-,-,-,-,-,-,-,-,3,2.63999999999999,-,4.92424242424245
4100,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,dresses,367.043,367.473,367.043,368.333,3.875968992248,367.081,367.087,0.005999999999972,d,voiced,-,x,Initial,E,z,367.081,367.087,0.005999999999972,0,0,0,3,13,1.24600000000004,4,14,5,-,-,-,-,-,-,-,-,-,-,-,-,5,1.29000000000002,-,3.875968992248
4101,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,get,79.763,80.003,77.913,81.353,4.65116279069768,79.805,79.815,0.009999999999991,g,voiced,79.7631,1,Medial,E,@,79.805,79.815,0.009999999999991,0,0,0,5,16,1.538,14,40,16,no voicing,1,2a,12a,0.042,0.042,79.8051,0,0,0,0,100,6,3.44,12a,4.65116279069768
4102,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,get,501.289,501.489,501.039,502.389,4.44444444444437,501.317,501.326,0.009000000000015,g,voiced,-,1,Medial,E,@,501.317,501.326,0.009000000000015,0,0,0,3,10,1.06299999999999,6,15,6,-,-,-,-,-,-,-,-,-,-,-,- ,4,1.35000000000002,-,4.44444444444437
4103,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,get,718.22607,718.47553,714.983,718.725,4.54302512025646,718.29306,718.29806,0.004999999999995,g,voiced,-,3,Medial,E,d,718.29306,718.29806,0.004999999999995,0,0,0,1,5,0.426940000000059,15,40,17,-,-,-,-,-,-,-,-,-,-,-,-,2,3.74200000000008,-,4.54302512025646
4104,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,get,1473.95211,1474.51233,1468.803,1478.522,2.46938985492339,1473.90806,1473.94406,0.036000000000058,g,voiced,-,7,Medial,E,@,1473.90806,1473.94406,0.036000000000058,0,0,0,9,41,4.5779399999999,18,68,24,-,-,-,-,-,-,-,-,-,-,-,-,14,9.71899999999982,-,2.46938985492339
4105,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,getting,1489.85427,1490.39991,1485.55,1498.614,2.14329454990813,1489.95325,1490.06825,0.115000000000009,g,voiced,-,3,Medial,E,R,1489.95325,1490.06825,0.115000000000009,0,0,0,15,59,8.54575,22,76,28,-,-,-,-,-,-,-,-,-,-,-,-,22,13.0640000000001,-,2.14329454990813
4106,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,gingham,1478.13383,1478.522,1468.803,1478.522,2.46938985492339,1478.08581,1478.09581,0.009999999999991,g,voiced,-,neg,Medial,I,v,1478.08581,1478.09581,0.009999999999991,0,0,0,0,4,0.426189999999906,18,68,24,-,-,-,-,-,-,-,-,-,-,-,-,2,9.71899999999982,-,2.46938985492339
4107,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,girl,903.62291,903.86264,902.664,905.301,4.17140690178224,903.63987,903.64588,0.00601000000006,g,voiced,-,3,Medial,3,i,903.63987,903.64588,0.00601000000006,0,0,0,6,19,1.65512000000001,11,29,11,-,-,-,-,-,-,-,-,-,-,-,-,7,2.63700000000006,-,4.17140690178224
4108,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,girl,1390.2836,1390.551,1389.214,1393.225,3.98903016704067,1390.33356,1390.33856,0.004999999999882,g,voiced,-,3,Medial,3,1,1390.33356,1390.33856,0.004999999999882,0,0,0,10,28,2.88643999999999,15,39,16,-,-,-,-,-,-,-,-,-,-,-,-,12,4.01099999999997,-,3.98903016704067
4109,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,girl,1391.888,1392.1554,1389.214,1393.225,3.98903016704067,1391.886,1391.892,0.006000000000085,g,voiced,-,3,Medial,3,1,1391.886,1391.892,0.006000000000085,0,0,0,4,13,1.33299999999986,15,39,16,-,-,-,-,-,-,-,-,-,-,-,-,6,4.01099999999997,-,3.98903016704067
4110,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,girls,291.968,292.568,290.498,292.568,4.34782608695654,291.985,291.995,0.009999999999991,g,voiced,-,1,Medial,3,i,291.985,291.995,0.009999999999991,0,0,0,0,3,0.572999999999979,7,24,9,-,-,-,-,-,-,-,-,-,-,-,- ,1,2.06999999999999,-,4.34782608695654
4111,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,Glasgow,476.363,476.943,475.473,476.943,6.12244897959196,476.857,476.867,0.009999999999991,g,voiced,-,y,Medial,5,z,476.857,476.867,0.009999999999991,0,0,0,0,1,0.075999999999965,7,21,9,-,-,-,-,-,-,-,-,-,-,-,-,1,1.46999999999997,-,6.12244897959196
4112,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,Glasgow,784.056,784.407,783.354,787.215,3.62600362600364,784.309,784.314,0.004999999999995,g,voiced,-,neg,Medial,5,z,784.309,784.314,0.004999999999995,0,0,0,8,24,2.90100000000007,11,32,14,-,-,-,-,-,-,-,-,-,-,-,-,11,3.86099999999999,-,3.62600362600364
4113,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,Glasgow,1016.60267,1017.002,1015.804,1017.002,3.33889816360607,1016.81988,1016.82988,0.009999999999991,g,voiced,-,neg,Medial,5,z,1016.81988,1016.82988,0.009999999999991,0,0,0,0,1,0.17211999999995,3,11,4,-,-,-,-,-,-,-,-,-,-,-,-,1,1.19799999999998,-,3.33889816360607
4114,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,go,258.986,259.096,258.286,260.166,3.72340425531916,259.046,259.059,0.013000000000034,g,voiced,-,neg,Medial,5,@,259.046,259.059,0.013000000000034,0,0,0,3,12,1.10699999999997,6,19,7,-,-,-,-,-,-,-,-,-,-,-,-,5,1.88,-,3.72340425531916
4115,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,go,266.71,266.8,266.05,268.06,5.47263681592042,266.752,266.762,0.009999999999991,g,voiced,-,5,Medial,5,@,266.752,266.762,0.009999999999991,0,0,0,4,16,1.298,10,29,11,-,-,-,-,-,-,-,-,-,-,-,-,6,2.00999999999999,-,5.47263681592042
4116,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,go,284.59967,284.90533,282.46,286.128,3.54416575790621,284.59963,284.60462,0.004990000000021,g,voiced,-,8,Medial,5,@,284.59963,284.60462,0.004990000000021,0,0,0,4,14,1.52337999999997,12,31,13,-,-,-,-,-,-,-,-,-,-,-,-,6,3.66800000000001,-,3.54416575790621
4117,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,go,413.363,413.463,412.893,414.963,5.31400966183562,413.411,413.421,0.009999999999991,g,voiced,413.3631,1,Medial,5,@,413.411,413.421,0.009999999999991,0,0,0,6,18,1.54200000000003,10,27,11,voicing throughout closure,3,1,31,0.048,0.048,413.4111,413.3631,413.4111,413.3631,413.4111,100,8,2.07000000000005,31,5.31400966183562
4118,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,go,715.98087,716.23033,714.983,718.725,4.54302512025646,716.02281,716.06181,0.038999999999987,g,voiced,-,3,Medial,5,@,716.02281,716.06181,0.038999999999987,0,0,0,10,29,2.66318999999999,15,40,17,-,-,-,-,-,-,-,-,-,-,-,-,13,3.74200000000008,-,4.54302512025646
4119,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,go,771.76816,772.02568,766.746,775.116,3.8231780167264,771.72412,771.74812,0.024000000000001,g,voiced,-,neg,Medial,5,@,771.72412,771.74812,0.024000000000001,0,0,0,12,36,3.36788000000001,25,73,32,-,-,-,-,-,-,-,-,-,-,-,-,16,8.37,-,3.8231780167264
4120,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,go,805.3878,805.778,800.71,809.68,2.78706800445934,805.33975,805.35175,0.012000000000057,g,voiced,-,neg,Medial,5,@,805.33975,805.35175,0.012000000000057,0,0,0,10,34,4.32824999999991,22,63,25,-,-,-,-,-,-,-,-,-,-,-,-,14,8.96999999999991,-,2.78706800445934
4121,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,go,1249.2166,1249.4652,1248.968,1250.211,4.02252614642015,1249.19856,1249.20856,0.009999999999991,g,voiced,-,1,Medial,5,d,1249.19856,1249.20856,0.009999999999991,0,0,0,3,9,1.00243999999998,5,13,5,-,-,-,-,-,-,-,-,-,-,-,-,4,1.24299999999994,-,4.02252614642015
4122,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,good,302.484,302.944,301.364,302.944,3.79746835443028,302.573,302.58556,0.012560000000008,g,voiced,-,2b,Medial,U,r,302.573,302.579,0.006000000000029,-0.006559999999979,0,-0.006559999999979,0,2,0.35844000000003,5,17,6,-,-,-,-,-,-,-,-,-,-,-,- ,1,1.58000000000004,-,3.79746835443028
4123,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,got,295.744,295.944,295.544,296.674,4.42477876106196,295.781,295.79,0.009000000000015,g,voiced,295.7441,1,Medial,Q,i,295.781,295.79,0.009000000000015,0,0,0,3,9,0.883999999999958,5,12,5,voicing throughout closure,X,,X,0.037,0.037,295.7811,295.7441,295.7811,295.7441,295.7811,-1,4,1.13,X,4.42477876106196
4124,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,got,496.223,496.443,496.123,496.853,4.10958904109579,496.173,496.183,0.009999999999991,g,voiced,-,6,Medial,Q,i,496.173,496.183,0.009999999999991,0,0,0,1,4,0.670000000000016,3,7,3,-,-,-,-,-,-,-,-,-,-,-,-,2,0.730000000000018,-,4.10958904109579
4125,70-O-f01-labo_2-voiced_preds-CK,70-O-f01,O,f,70,CK,grandchildren,993.22875,993.904,991.203,993.904,2.59163272861901,993.26875,993.27375,0.004999999999995,g,voiced,-,x,Medial,{,i,993.26875,993.27375,0.004999999999995,0,0,0,0,10,0.630250000000046,4,21,7,-,-,-,-,-,-,-,-,-,-,-,-,3,2.70100000000002,-,2.59163272861901
